iso_time	uptime_s	temp_c	arm_mhz	core_mhz	volts	load1	throttled_hex	throttled_flags	proc_cpu	proc_rss_kb
2026-08-17T05:30:00+02:00	64006	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T05:31:00+02:00	64066	42.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T05:32:00+02:00	64126	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:33:00+02:00	64186	42.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T05:34:01+02:00	64246	42.3	800	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T05:35:01+02:00	64306	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T05:36:01+02:00	64366	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:37:01+02:00	64426	42.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-17T05:38:01+02:00	64486	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T05:39:01+02:00	64546	42.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T05:40:01+02:00	64607	41.8	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-17T05:41:01+02:00	64667	41.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T05:42:01+02:00	64727	41.8	800	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T05:43:01+02:00	64787	41.8	800	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T05:44:01+02:00	64847	43.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T05:45:02+02:00	64907	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T05:46:02+02:00	64967	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T05:47:02+02:00	65027	41.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T05:48:02+02:00	65087	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T05:49:02+02:00	65147	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T05:50:02+02:00	65208	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T05:51:02+02:00	65268	41.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T05:52:02+02:00	65328	43.3	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-17T05:53:02+02:00	65388	43.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T05:54:02+02:00	65448	42.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T05:55:03+02:00	65508	41.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T05:56:03+02:00	65568	41.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T05:57:03+02:00	65628	43.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T05:58:03+02:00	65688	42.3	800	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T05:59:03+02:00	65748	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T06:00:03+02:00	65809	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T06:01:03+02:00	65869	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T06:02:03+02:00	65929	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T06:03:03+02:00	65989	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T06:04:04+02:00	66049	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T06:05:04+02:00	66109	41.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T06:06:04+02:00	66169	42.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T06:07:04+02:00	66229	42.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T06:08:04+02:00	66289	41.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T06:09:04+02:00	66349	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T06:10:04+02:00	66410	40.9	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T06:11:04+02:00	66470	42.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T06:12:04+02:00	66530	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T06:13:04+02:00	66590	43.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T06:14:04+02:00	66650	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T06:15:05+02:00	66710	41.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T06:16:05+02:00	66770	41.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T06:17:05+02:00	66830	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T06:18:05+02:00	66890	41.3	800	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T06:19:05+02:00	66950	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T06:20:05+02:00	67011	43.3	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T06:21:05+02:00	67071	42.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T06:22:05+02:00	67131	42.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T06:23:05+02:00	67191	42.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T06:24:05+02:00	67251	41.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T06:25:06+02:00	67311	42.3	800	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T06:26:06+02:00	67371	41.8	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T06:27:06+02:00	67431	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T06:28:06+02:00	67491	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T06:29:06+02:00	67551	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T06:30:06+02:00	67612	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T06:31:06+02:00	67672	42.3	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T06:32:06+02:00	67732	43.3	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T06:33:06+02:00	67792	42.8	700	499	0.8955V	1.70	0x0	clean	24.0	322244
2026-08-17T06:34:06+02:00	67852	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T06:35:07+02:00	67912	41.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T06:36:07+02:00	67972	41.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T06:37:07+02:00	68032	41.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T06:38:07+02:00	68092	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T06:39:07+02:00	68152	42.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T06:40:07+02:00	68213	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T06:41:07+02:00	68273	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T06:42:07+02:00	68333	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T06:43:07+02:00	68393	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T06:44:07+02:00	68453	43.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T06:45:08+02:00	68513	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T06:46:08+02:00	68573	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T06:47:08+02:00	68633	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T06:48:08+02:00	68693	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T06:49:08+02:00	68753	41.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T06:50:08+02:00	68814	42.3	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T06:51:08+02:00	68874	42.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T06:52:08+02:00	68934	42.8	700	267	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T06:53:08+02:00	68994	43.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T06:54:08+02:00	69054	42.3	700	499	0.8955V	1.56	0x0	clean	24.0	322244
2026-08-17T06:55:09+02:00	69114	43.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T06:56:09+02:00	69174	42.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T06:57:09+02:00	69234	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T06:58:09+02:00	69294	42.8	800	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T06:59:09+02:00	69354	41.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T07:00:09+02:00	69415	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T07:01:09+02:00	69475	42.8	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-17T07:02:09+02:00	69535	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T07:03:09+02:00	69595	43.3	800	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T07:04:09+02:00	69655	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T07:05:10+02:00	69715	41.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T07:06:10+02:00	69775	43.3	800	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T07:07:10+02:00	69835	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T07:08:10+02:00	69895	42.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T07:09:10+02:00	69955	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T07:10:10+02:00	70016	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T07:11:10+02:00	70076	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T07:12:10+02:00	70136	42.8	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T07:13:10+02:00	70196	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T07:14:10+02:00	70256	41.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T07:15:11+02:00	70316	41.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T07:16:11+02:00	70376	43.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T07:17:11+02:00	70436	43.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T07:18:11+02:00	70496	42.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T07:19:11+02:00	70556	41.8	700	267	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T07:20:11+02:00	70617	43.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T07:21:11+02:00	70677	41.8	700	267	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T07:22:11+02:00	70737	41.8	700	499	0.8955V	1.60	0x0	clean	24.0	322244
2026-08-17T07:23:11+02:00	70797	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T07:24:11+02:00	70857	41.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T07:25:12+02:00	70917	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T07:26:12+02:00	70977	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T07:27:12+02:00	71037	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T07:28:12+02:00	71097	41.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T07:29:12+02:00	71157	43.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T07:30:12+02:00	71218	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T07:31:12+02:00	71278	43.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T07:32:12+02:00	71338	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T07:33:12+02:00	71398	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T07:34:12+02:00	71458	41.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T07:35:13+02:00	71518	42.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T07:36:13+02:00	71578	41.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T07:37:13+02:00	71638	41.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-17T07:38:13+02:00	71698	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T07:39:13+02:00	71758	42.8	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-17T07:40:13+02:00	71818	41.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T07:41:13+02:00	71879	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T07:42:13+02:00	71939	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T07:43:13+02:00	71999	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T07:44:13+02:00	72059	42.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T07:45:14+02:00	72119	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T07:46:14+02:00	72179	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T07:47:14+02:00	72239	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T07:48:14+02:00	72299	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T07:49:14+02:00	72359	42.3	800	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T07:50:14+02:00	72420	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T07:51:14+02:00	72480	43.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T07:52:14+02:00	72540	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T07:53:14+02:00	72600	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T07:54:14+02:00	72660	42.3	700	499	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-17T07:55:15+02:00	72720	42.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T07:56:15+02:00	72780	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T07:57:15+02:00	72840	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T07:58:15+02:00	72900	42.8	800	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T07:59:15+02:00	72960	41.8	700	499	0.8955V	1.65	0x0	clean	24.0	322244
2026-08-17T08:00:15+02:00	73021	42.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T08:01:15+02:00	73081	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T08:02:15+02:00	73141	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T08:03:15+02:00	73201	41.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T08:04:15+02:00	73261	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T08:05:16+02:00	73321	41.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T08:06:16+02:00	73381	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T08:07:16+02:00	73441	41.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-17T08:08:16+02:00	73501	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T08:09:16+02:00	73561	42.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T08:10:16+02:00	73622	42.3	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T08:11:16+02:00	73682	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T08:12:16+02:00	73742	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T08:13:16+02:00	73802	43.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T08:14:16+02:00	73862	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T08:15:17+02:00	73922	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T08:16:17+02:00	73982	42.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T08:17:17+02:00	74042	43.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T08:18:17+02:00	74102	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T08:19:17+02:00	74162	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T08:20:17+02:00	74223	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T08:21:17+02:00	74283	41.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T08:22:17+02:00	74343	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T08:23:17+02:00	74403	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T08:24:17+02:00	74463	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T08:25:18+02:00	74523	43.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T08:26:18+02:00	74583	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T08:27:18+02:00	74643	42.8	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T08:28:18+02:00	74703	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T08:29:18+02:00	74763	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T08:30:18+02:00	74823	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T08:31:18+02:00	74884	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T08:32:18+02:00	74944	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T08:33:18+02:00	75004	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T08:34:18+02:00	75064	42.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T08:35:19+02:00	75124	41.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T08:36:19+02:00	75184	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T08:37:19+02:00	75244	43.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T08:38:19+02:00	75304	44.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T08:39:19+02:00	75364	43.8	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-17T08:40:19+02:00	75425	43.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T08:41:19+02:00	75485	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T08:42:19+02:00	75545	43.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T08:43:19+02:00	75605	43.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T08:44:19+02:00	75665	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T08:45:20+02:00	75725	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T08:46:20+02:00	75785	43.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T08:47:20+02:00	75845	43.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T08:48:20+02:00	75905	42.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T08:49:20+02:00	75965	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T08:50:20+02:00	76026	42.3	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T08:51:20+02:00	76086	43.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T08:52:20+02:00	76146	42.3	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T08:53:20+02:00	76206	43.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T08:54:20+02:00	76266	42.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T08:55:21+02:00	76326	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T08:56:21+02:00	76386	42.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T08:57:21+02:00	76446	42.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T08:58:21+02:00	76506	43.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T08:59:21+02:00	76566	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T09:00:21+02:00	76626	42.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T09:01:21+02:00	76687	42.8	800	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T09:02:21+02:00	76747	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T09:03:21+02:00	76807	42.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T09:04:21+02:00	76867	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T09:05:22+02:00	76927	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T09:06:22+02:00	76987	41.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T09:07:22+02:00	77047	43.3	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-17T09:08:22+02:00	77107	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T09:09:22+02:00	77167	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T09:10:22+02:00	77227	43.3	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T09:11:22+02:00	77288	43.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T09:12:22+02:00	77348	43.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T09:13:22+02:00	77408	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T09:14:22+02:00	77468	43.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T09:15:23+02:00	77528	43.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T09:16:23+02:00	77588	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T09:17:23+02:00	77648	43.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T09:18:23+02:00	77708	42.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T09:19:23+02:00	77768	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T09:20:23+02:00	77828	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T09:21:23+02:00	77889	42.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T09:22:23+02:00	77949	43.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T09:23:23+02:00	78009	42.8	800	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T09:24:23+02:00	78069	43.8	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-17T09:25:24+02:00	78129	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T09:26:24+02:00	78189	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T09:27:24+02:00	78249	44.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T09:28:24+02:00	78309	43.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T09:29:24+02:00	78369	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T09:30:24+02:00	78429	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T09:31:24+02:00	78490	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T09:32:24+02:00	78550	42.8	800	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T09:33:24+02:00	78610	42.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T09:34:24+02:00	78670	43.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T09:35:25+02:00	78730	42.8	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T09:36:25+02:00	78790	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T09:37:25+02:00	78850	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-17T09:38:25+02:00	78910	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T09:39:25+02:00	78970	42.8	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T09:40:25+02:00	79030	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T09:41:25+02:00	79091	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T09:42:25+02:00	79151	42.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T09:43:25+02:00	79211	43.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T09:44:25+02:00	79271	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T09:45:26+02:00	79331	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T09:46:26+02:00	79391	43.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T09:47:26+02:00	79451	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T09:48:26+02:00	79511	42.8	700	499	0.8955V	1.51	0x0	clean	24.0	322244
2026-08-17T09:49:26+02:00	79571	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T09:50:26+02:00	79631	43.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T09:51:26+02:00	79692	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T09:52:26+02:00	79752	42.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T09:53:26+02:00	79812	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T09:54:26+02:00	79872	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T09:55:27+02:00	79932	43.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T09:56:27+02:00	79992	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
